36.46 9.133 33.737 13.0919
52.675 45.443 49.7393 49.2116
93.173 56.806 89.4166 51.6337
76.705 1.891 71.5581 4.6839
87.598 53.156 88.0408 52.9947
81.043 18.842 81.8018 22.6639
7.677 81.527 16.7582 74.5578
89.391 78.448 81.4611 73.1363
1.984 37.838 8.5744 40.8634
75.271 0.623 73.988 1.8253
61.755 77.093 57.4449 74.3509
50.95 31.594 52.872 32.1071
87.631 37.099 84.1204 37.6674
54.274 66.798 50.558 68.426
86.191 76.922 78.0977 78.8971
33.428 8.21 32.7883 8.1316
67.623 81.016 65.5028 78.6063
51.22 58.651 53.4856 61.5028
57.797 96.47 55.3526 90.7513
17.693 11.187 24.4505 18.18
95.489 90.428 87.3293 88.2471
12.699 0.409 11.4341 2.2976
58.678 37.496 53.0781 38.3941
78.534 44.223 73.5596 48.3342
52.597 72.842 50.0004 73.3926
46.804 19.7 46.5954 25.0144
96.609 75.684 91.6087 76.8053
13.404 84.605 12.2445 85.553
67.008 79.997 61.7394 78.1019
90.828 77.441 85.4058 79.1398
88.482 44.517 81.2641 44.3135
47.985 3.113 49.2708 10.7243
18.25 52.512 25.4126 50.3487
94.263 38.802 94.1418 44.0356
33.772 53.281 37.4156 57.663
76.809 75.194 70.0367 76.2143
17.464 1.977 19.9081 4.743
37.823 41.872 35.4252 41.4933
29.978 2.101 29.3682 2.262
22.106 52.543 24.8407 56.1139
77.383 5.9 70.8427 10.788
34.192 45.681 36.654 46.9644
6.993 81.893 10.3253 79.5585
19.116 89.228 18.9677 82.3822
11.575 15.891 20.3439 21.1176
81.18 64.222 76.3554 65.1753
82.348 72.126 80.693 68.5011
61.036 41.5 63.0819 45.0897
27.431 4.474 30.6983 9.1675
63.021 18.089 59.5039 20.805
64.299 74.283 62.0057 73.0352
61.829 85.444 57.4607 79.9789
2.333 0.918 11.6142 10.7337
20.494 60.409 27.8011 59.9638
54.687 43.913 53.7158 42.5898
20.081 21.58 18.5719 21.5176
57.456 91.482 55.8665 88.8754
35.57 58.67 35.9325 53.1415
28.552 9.16 30.1406 17.5034
92.128 60.593 91.5267 54.6809
68.67 84.457 63.0995 76.6079
1.307 39.116 9.8331 35.355
92.429 88.672 89.8068 86.3539
7.634 9.298 6.9031 13.6349
78.976 65.402 76.5373 66.8457
72.675 25.331 67.96 24.1814
48.295 46.759 44.4743 47.1252
85.84 1.005 85.4717 10.5477
1.946 92.962 2.3822 84.0454
19.026 27.667 21.5965 31.3941
15.112 48.716 20.0974 49.1872
35.68 39.412 39.3319 42.7178
30.614 10.658 36.6604 17.0013
23.906 65.134 25.1995 58.8824
84.926 4.182 76.9946 8.0242
47.973 50.169 52.981 51.2272
91.266 75.042 89.2775 77.2491
2.921 26.429 2.812 24.5929
15.464 11.435 21.483 19.674
12.88 59.261 12.8172 59.3267
6.587 25.603 10.0528 32.5266
35.35 1.7 41.5493 9.1536
86.197 40.513 86.256 36.8293
20.848 42.333 28.6114 43.7432
57.626 46.822 56.505 49.751
30.208 41.726 28.1724 38.9219
69.814 18.045 71.7634 23.5493
30.229 14.122 35.4471 17.1318
59.011 97.762 58.1368 96.9624
72.481 26.128 69.7833 26.1348
96.049 1.693 95.8485 10.5433
9.787 52.112 9.6553 54.8548
86.891 9.578 87.0046 8.6803
20.201 47.264 24.6232 51.8773
9.843 57.09 13.9345 57.9754
89.292 73.575 87.2553 74.3109
24.041 76.352 29.3242 74.1404
48.105 41.438 44.0302 42.5612
50.762 75.16 46.9967 67.7378
76.397 10.119 78.4102 9.9995
11.592 89.627 17.8853 82.8496
58.546 24.079 61.536 25.632
5.65 92.722 9.6092 92.1576
23.023 48.896 26.4332 52.5353
21.836 92.051 20.0387 86.9298
5.382 10.516 10.1416 15.1939
11.449 4.257 15.3131 11.0788
49.423 34.609 44.8314 34.8132
91.56 50.493 91.0217 54.6791
1.535 28.996 3.7751 33.261
10.157 77.738 11.5879 74.2808
59.16 51.452 60.9304 53.5227
80.358 74.052 77.384 74.8299
5.926 57.587 13.9509 57.34
82.865 12.406 81.6802 11.1811
3.18 29.134 9.5764 29.223
43.384 27.33 40.2885 25.9403
10.494 41.603 17.6504 40.0439
14.833 1.388 15.5624 4.7784
76.193 42.12 75.4406 43.1749
32.988 14.364 33.4428 20.3743
72.988 73.195 67.4268 71.4425
68.551 87.046 67.2798 81.7888
53.565 96.226 57.4402 94.1306
68.696 33.617 65.4337 37.3344
66.255 39.745 59.7669 39.85
66.751 21.945 60.9641 25.9262
1.918 21.724 3.7868 23.2964
39.982 29.395 41.2266 34.377
39.71 72.706 42.7118 71.7553
12.304 73.336 12.7607 66.2835
21.649 17.08 21.1849 20.6585
31.289 90.116 32.5973 81.8959
13.699 53.529 18.7574 56.597
96.975 34.041 90.9546 37.7656
4.565 12.477 6.6914 20.8811
83.749 68.785 82.2611 69.9942
52.461 58.318 54.0541 57.0887
75.975 27.628 71.5468 25.5249
14.841 47.262 15.7527 51.9835
33.058 26.095 31.4657 32.2243
86.381 47.847 79.9105 50.79
10.27 20.774 11.5529 20.3583
26.502 80.449 24.9368 74.9866
87.956 21.52 85.8112 25.6264
79.253 34.595 77.632 33.6406
3.598 80.7 7.289 77.014
75.634 78.434 72.8739 77.7496
38.77 2.817 39.0679 11.5433
61.235 83.417 62.6897 81.1412
86.144 40.571 79.9059 42.3619
10.524 49.046 17.9217 51.1827
10.465 69.299 9.7495 66.638
73.229 27.513 69.2635 27.9019
21.839 60.755 25.4499 55.3854
47.934 16.088 46.0698 21.0522
99.666 9.297 90.2157 8.5918
93.353 6.329 91.1407 11.2572
41.215 98.824 41.6971 95.9392
68.714 53.503 67.6028 53.5759
60.096 37.175 63.0643 35.9131
41.239 57.02 40.0157 59.6392
26.787 26.194 29.0415 24.2341
10.954 23.3 16.0339 28.0058
25.887 80.319 24.5802 76.3362
80.844 16.127 77.1899 21.4238
2.91 54.292 7.6996 57.9966
43.881 86.397 47.8265 84.4173
87.217 91.457 80.007 83.234
67.481 13.112 69.6923 14.9559
7.058 58.142 8.4903 59.2606
30.7 80.5 36.4173 79.8885
57.728 86.727 60.4099 84.5198
9.773 62.38 16.8356 65.4446
44.489 10.261 49.4665 17.7432
13.585 84.176 19.0583 81.287
98.167 34.877 95.8839 33.4883
42.232 85.431 38.2229 79.437
53.237 62.75 55.6519 62.7523
79.027 11.254 79.9962 17.863
85.724 47.974 84.8921 46.0326
29.172 19.794 29.2248 22.58
31.398 40.481 34.163 40.5893
86.731 4.694 78.496 11.85
43.499 49.031 44.4821 53.7114
45.65 96.368 44.9365 91.3626
3.646 33.258 11.964 39.3891
70.277 24.065 65.2343 30.2776
69.563 16.937 71.1542 17.11
6.141 91.822 8.6304 84.5494
28.951 99.856 28.5399 98.3603
42.742 45.775 45.5727 46.2007
30.061 34.071 27.1449 38.9437
36.658 87.69 35.7292 85.0066
76.437 21.82 70.7374 23.3742
65.489 20.19 63.2298 22.5459
5.82 87.006 11.899 81.367
11.01 92.799 19.3045 87.6193
21.339 69.911 22.0465 65.8497
63.319 54.785 62.8598 56.7795
6.895 95.678 13.4778 86.9301
96.903 10.68 88.1191 14.0123
38.017 71.106 43.5913 66.9032
94.199 17.469 85.0643 19.602
94.531 71.429 89.6917 67.6516
82.596 58.588 83.2366 59.7655
91.968 89.018 89.0853 83.6947
6.766 79.219 12.3479 75.8668
74.971 29.291 73.7022 31.6385
79.797 69.79 74.1962 64.8419
57.8 55.656 61.0276 59.9486
43.803 40.173 39.5284 40.9357
54.585 4.927 53.878 11.731
23.528 35.743 30.7944 32.9151
15.122 17.388 20.404 17.5791
74.904 8.308 77.1287 10.6588
70.75 51.601 72.6506 55.6066
14.631 69.816 21.4577 70.3122
99.286 83.013 97.1457 81.385
66.512 24.865 61.25 28.2047
37.954 17.574 44.1522 21.8046
75.652 99.189 74.2559 90.2671
8.96 86.832 13.6336 83.7686
22.558 55.637 28.4624 55.9177
73.567 29.32 75.3941 31.1246
15.772 16.579 21.5383 23.1974
