0.000 0.000 10.000 10.000
10.000 10.000 20.000 20.000
10.000 10.000 10.000 10.000
10.000 10.000 10.000 20.000
10.000 10.000 20.000 10.000
0.000 0.099 4.163 17.664
36.460 9.133 9.230 48.722
52.675 45.443 23.318 83.129
93.173 56.806 55.609 5.083
76.705 1.891 25.236 29.820
87.598 53.156 92.026 51.543
81.043 18.842 88.631 57.061
7.677 81.527 98.489 11.835
89.391 78.448 10.092 25.331
1.984 37.838 67.888 68.092
75.271 0.623 62.441 12.646
61.755 77.093 18.654 49.672
50.950 31.594 70.170 36.725
87.631 37.099 52.525 42.783
54.274 66.798 17.114 83.078
86.191 76.922 5.258 96.673
33.428 8.210 27.031 7.426
67.623 81.016 46.421 56.919
51.220 58.651 73.876 87.169
57.797 96.470 33.353 39.283
17.693 11.187 85.268 81.117
95.489 90.428 13.892 68.619
12.699 0.409 0.050 19.295
58.678 37.496 2.679 46.477
78.534 44.223 28.790 85.335
52.597 72.842 26.631 78.348
46.804 19.700 44.718 72.844
96.609 75.684 46.606 86.897
13.404 84.605 1.809 94.085
67.008 79.997 14.322 61.046
90.828 77.441 36.606 94.429
88.482 44.517 16.303 42.482
47.985 3.113 60.843 79.226
18.250 52.512 89.876 30.879
94.263 38.802 93.051 91.138
33.772 53.281 70.208 97.101
76.809 75.194 9.086 85.397
17.464 1.977 41.905 29.637
37.823 41.872 13.845 38.085
29.978 2.101 23.880 3.711
22.106 52.543 49.453 88.252
77.383 5.900 11.980 54.780
34.192 45.681 58.812 58.515
6.993 81.893 40.316 58.548
19.116 89.228 17.633 20.770
11.575 15.891 99.264 68.157
81.180 64.222 32.934 73.755
82.348 72.126 65.798 35.877
61.036 41.500 81.495 77.397
27.431 4.474 60.104 51.409
63.021 18.089 27.850 45.249
64.299 74.283 41.366 61.805
61.829 85.444 18.146 30.793
2.333 0.918 95.145 99.075
20.494 60.409 93.565 55.957
54.687 43.913 44.975 30.681
20.081 21.580 4.990 20.956
57.456 91.482 41.561 65.416
35.570 58.670 39.195 3.385
28.552 9.160 44.438 92.594
92.128 60.593 86.115 1.472
68.670 84.457 12.965 5.966
1.307 39.116 86.568 1.506
92.429 88.672 66.207 65.491
7.634 9.298 0.325 52.667
78.976 65.402 54.589 79.839
72.675 25.331 25.525 13.835
48.295 46.759 10.088 50.421
85.840 1.005 82.157 96.432
1.946 92.962 6.308 3.796
19.026 27.667 44.731 64.938
15.112 48.716 64.966 53.428
35.680 39.412 72.199 72.470
30.614 10.658 91.078 74.091
23.906 65.134 36.841 2.618
84.926 4.182 5.612 42.604
47.973 50.169 98.053 60.751
91.266 75.042 71.381 97.113
2.921 26.429 1.831 8.068
15.464 11.435 75.654 93.825
12.880 59.261 12.252 59.918
6.587 25.603 41.245 94.839
35.350 1.700 97.343 76.236
86.197 40.513 86.787 3.676
20.848 42.333 98.482 56.435
57.626 46.822 46.416 76.112
30.208 41.726 9.852 13.685
69.814 18.045 89.308 73.088
30.229 14.122 82.410 44.220
59.011 97.762 50.269 89.766
72.481 26.128 45.504 26.196
96.049 1.693 94.044 90.196
9.787 52.112 8.470 79.540
86.891 9.578 88.027 0.601
20.201 47.264 64.423 93.397
9.843 57.090 50.758 65.944
89.292 73.575 68.925 80.934
24.041 76.352 76.873 54.236
48.105 41.438 7.357 52.670
50.762 75.160 13.109 0.938
76.397 10.119 96.529 8.924
11.592 89.627 74.525 21.853
58.546 24.079 88.446 39.609
5.650 92.722 45.242 87.078
23.023 48.896 57.125 85.289
21.836 92.051 3.863 40.839
5.382 10.516 52.978 57.295
11.449 4.257 50.090 72.475
49.423 34.609 3.507 36.651
91.560 50.493 86.177 92.354
1.535 28.996 23.936 71.646
10.157 77.738 24.466 43.166
59.160 51.452 76.864 72.159
80.358 74.052 50.618 81.831
5.926 57.587 86.175 55.117
82.865 12.406 71.017 0.157
3.180 29.134 67.144 30.024
43.384 27.330 12.429 13.433
10.494 41.603 82.058 26.012
14.833 1.388 22.127 35.292
76.193 42.120 68.669 52.669
32.988 14.364 37.536 74.467
72.988 73.195 17.376 55.670
68.551 87.046 55.839 34.474
53.565 96.226 92.317 75.272
68.696 33.617 36.073 70.791
66.255 39.745 1.374 40.795
66.751 21.945 8.882 61.757
1.918 21.724 20.606 37.448
39.982 29.395 52.428 79.215
39.710 72.706 69.728 63.199
12.304 73.336 16.871 2.811
21.649 17.080 17.008 52.865
31.289 90.116 44.372 7.915
13.699 53.529 64.283 84.209
96.975 34.041 36.771 71.287
4.565 12.477 25.829 96.518
83.749 68.785 68.870 80.877
52.461 58.318 68.392 46.025
75.975 27.628 31.693 6.597
14.841 47.262 23.958 94.477
33.058 26.095 17.135 87.388
86.381 47.847 21.676 77.277
10.270 20.774 23.099 16.617
26.502 80.449 10.850 25.825
87.956 21.520 66.508 62.584
79.253 34.595 63.043 25.051
3.598 80.700 40.508 43.840
75.634 78.434 48.033 71.590
38.770 2.817 41.749 90.080
61.235 83.417 75.782 60.659
86.144 40.571 23.763 58.480
10.524 49.046 84.501 70.413
10.465 69.299 3.310 42.689
73.229 27.513 33.574 31.402
21.839 60.755 57.948 7.059
47.934 16.088 29.292 65.730
99.666 9.297 5.163 2.245
93.353 6.329 71.230 55.611
41.215 98.824 46.036 69.976
68.714 53.503 57.602 54.232
60.096 37.175 89.779 24.556
41.239 57.020 29.006 83.212
26.787 26.194 49.332 6.595
10.954 23.300 61.753 70.358
25.887 80.319 12.819 40.491
80.844 16.127 44.303 69.095
2.910 54.292 50.806 91.338
43.881 86.397 83.336 66.600
87.217 91.457 15.117 9.227
67.481 13.112 89.594 31.551
7.058 58.142 21.381 69.328
30.700 80.500 87.873 74.385
57.728 86.727 84.547 64.655
9.773 62.380 80.399 93.026
44.489 10.261 94.264 85.083
13.585 84.176 68.318 55.286
98.167 34.877 75.336 20.990
42.232 85.431 2.141 25.491
53.237 62.750 77.386 62.773
79.027 11.254 88.719 77.344
85.724 47.974 77.405 28.560
29.172 19.794 29.700 47.654
31.398 40.481 59.048 41.564
86.731 4.694 4.381 76.254
43.499 49.031 53.330 95.835
45.650 96.368 38.515 46.314
3.646 33.258 86.826 94.569
70.277 24.065 19.850 86.191
69.563 16.937 85.475 18.667
6.141 91.822 31.035 19.096
28.951 99.856 24.840 84.899
42.742 45.775 71.049 50.032
30.061 34.071 0.900 82.798
36.658 87.690 27.370 60.856
76.437 21.820 19.441 37.362
65.489 20.190 42.897 43.749
5.820 87.006 66.610 30.616
11.010 92.799 93.955 41.002
21.339 69.911 28.414 29.298
63.319 54.785 58.727 74.730
6.895 95.678 72.723 8.199
96.903 10.680 9.064 44.003
38.017 71.106 93.760 29.078
94.199 17.469 2.852 38.799
94.531 71.429 46.138 33.655
82.596 58.588 89.002 70.363
91.968 89.018 63.141 35.785
